Country Name,Country Code,Indicator Name,Indicator Code,,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,85268.751,81722.762,70945.449,69489.65,71715.519,69258.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50956.632,63475.77,63277.752,64843.561,69221.959,72507.591,80435.645,94124.556,85023.062,107032.396,106841.712,103259.053
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1670531.186,1763405.295,1807244.28,1739426.782,1736984.56,1698213.369,1732026.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,85268.751,81722.762,70945.449,69489.65,71715.519,69258.629
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,,528.048,528.048,557.384,542.716,575.719,590.387,663.727,740.734,817.741,847.077,960.754,1114.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1670531.186,1763405.295,1807244.28,1739426.782,1736984.56,1698213.369,1732026.776
South Asia,SAS,CO2 emissions (kt),EN.ATM.CO2E.KT,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.048,528.048,557.384,542.716,575.719,590.387,663.727,740.734,817.741,847.077,960.754,1114.768
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969,647111.823,563449.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121
Sudan,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15837.773,19816.468,19999.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969,647111.823,563449.218
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704,8368.094,7913.386,8434.1,9376.519,10637.967,10901.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15837.773,19816.468,19999.818
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,,30359.093,30799.133,19926.478,36134.618,58642.664,58319.968,46761.584,49992.211,56112.434,56644.149,61451.586,37535.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704,8368.094,7913.386,8434.1,9376.519,10637.967,10901.991
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30359.093,30799.133,19926.478,36134.618,58642.664,58319.968,46761.584,49992.211,56112.434,56644.149,61451.586,37535.412
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682
El Salvador,SLV,CO2 emissions (kt),EN.ATM.CO2E.KT,,6402.582,6842.622,6978.301,6541.928,6442.919,6457.587,6648.271,6662.939,6230.233,6285.238,6849.956,7168.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,,61066.551,61066.551,59805.103,51803.709,45932.842,45745.825,49009.455,43794.981,44605.388,37352.062,43919.659,45221.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (kt),EN.ATM.CO2E.KT,,662491.9394,694993.5699,720423.1893,753209.9218,743175.8117,764510.3293,803213.8544,787259.2491,802170.1762,862445.9541,826809.7994,848185.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61066.551,59805.103,51803.709,45932.842,45745.825,49009.455,43794.981,44605.388,37352.062,43919.659,45221.444
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1448.465,1536.473,1943.51,1727.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662491.9394,694993.5699,720423.1893,753209.9218,743175.8117,764510.3293,803213.8544,787259.2491,802170.1762,862445.9541,826809.7994,848185.5781
Sub-Saharan Africa,SSF,CO2 emissions (kt),EN.ATM.CO2E.KT,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.121,1448.465,1536.473,1943.51,1727.157
Small states,SST,CO2 emissions (kt),EN.ATM.CO2E.KT,,195592.0513,213653.3882,228484.7511,233073.745,227468.2485,241997.607,251503.3799,261023.8848,258979.8306,282285.7319,276915.9461,273210.8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195592.0513,213653.3882,228484.7511,233073.745,227468.2485,241997.607,251503.3799,261023.8848,258979.8306,282285.7319,276915.9461,273210.8676
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1804.164,2266.206,2108.525,2244.204,1723.49,1738.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122,31283.177,32423.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1804.164,2266.206,2108.525,2244.204,1723.49,1738.158
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15159.378,14675.334,13890.596,12482.468,12530.139,12632.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122,31283.177,32423.614
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43483.286,38180.804,43252.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15159.378,14675.334,13890.596,12482.468,12530.139,12632.815
Eswatini,SWZ,CO2 emissions (kt),EN.ATM.CO2E.KT,,1030.427,1030.427,1078.098,1111.101,1067.097,1059.763,1074.431,1235.779,1525.472,902.082,982.756,1155.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43483.286,38180.804,43252.265
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,,696.73,696.73,696.73,696.73,696.73,696.73,696.73,696.73,715.065,733.4,733.4,733.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.427,1030.427,1078.098,1111.101,1067.097,1059.763,1074.431,1235.779,1525.472,902.082,982.756,1155.105
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.73,715.065,733.4,,
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791,29295.663,28829.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791,29295.663,28829.954
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,,766.403,792.072,854.411,927.751,942.419,997.424,821.408,920.417,964.421,1001.091,1001.091,1015.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kt),EN.ATM.CO2E.KT,,6853645.002,7489924.507,7708019.332,8636423.058,8694247.981,9953470.112,11011098.92,11347069.46,11517005.57,11523917.87,11557100.55,11393101.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.403,792.072,854.411,927.751,942.419,997.424,821.408,920.417,964.421,1001.091,1001.091,1015.759
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kt),EN.ATM.CO2E.KT,,3214135.479,3341352.768,3381468.964,3428729.341,3135769.044,3350633.242,3501170.926,3519128.225,3419682.852,3361766.254,3295683.247,3365154.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6853645.002,7489924.507,7708019.332,8636423.058,8694247.981,9953470.112,11011098.92,11347069.46,11517005.57,11523917.87,11557100.55,11393101.31
Togo,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,,1338.455,1221.111,1408.128,1683.153,2783.253,2636.573,2478.892,2409.219,2559.566,2588.902,2636.573,2999.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214135.479,3341352.768,3381468.964,3428729.341,3135769.044,3350633.242,3501170.926,3519128.225,3419682.852,3361766.254,3295683.247,3365154.562
Thailand,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,,227493.346,231127.343,234027.94,230951.327,246114.372,258901.201,256264.628,273088.824,287217.775,280976.541,284364.849,283763.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.455,1221.111,1408.128,1683.153,2783.253,2636.573,2478.892,2409.219,2559.566,2588.902,2636.573,2999.606
Tajikistan,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,,2442.222,2658.575,3234.294,2900.597,2449.556,2537.564,2346.88,2929.933,2911.598,4620.42,5005.455,5309.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227493.346,231127.343,234027.94,230951.327,246114.372,258901.201,256264.628,273088.824,287217.775,280976.541,284364.849,283763.461
Turkmenistan,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,,48338.394,49511.834,56042.761,56831.166,50340.576,57289.541,62467.345,64872.897,66735.733,68426.22,70674.091,70630.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.222,2658.575,3234.294,2900.597,2449.556,2537.564,2346.88,2929.933,2911.598,4620.42,5005.455,5309.816
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kt),EN.ATM.CO2E.KT,,1470822.699,1511086.359,1536883.704,1621188.034,1586769.572,1664829.001,1692635.862,1766397.567,1805124.754,1830401.385,1810478.574,1777196.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48338.394,49511.834,56042.761,56831.166,50340.576,57289.541,62467.345,64872.897,66735.733,68426.22,70674.091,70630.087
Timor-Leste,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,443.707,513.38,502.379,495.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470822.699,1511086.359,1536883.704,1621188.034,1586769.572,1664829.001,1692635.862,1766397.567,1805124.754,1830401.385,1810478.574,1777196.882
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (kt),EN.ATM.CO2E.KT,,1085710.692,1122344.022,1127712.51,1206362.326,1252328.171,1279482.306,1307039.811,1366250.86,1386474.365,1447111.877,1437353.99,1472076.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,443.707,513.38,502.379,495.045
Tonga,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,113.677,121.011,128.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085710.692,1122344.022,1127712.51,1206362.326,1252328.171,1279482.306,1307039.811,1366250.86,1386474.365,1447111.877,1437353.99,1472076.813
South Asia (IDA & IBRD),TSA,CO2 emissions (kt),EN.ATM.CO2E.KT,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,113.677,121.011,128.345
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (kt),EN.ATM.CO2E.KT,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121
Trinidad and Tobago,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,,38151.468,42676.546,45474.467,44385.368,44895.081,47931.357,46933.933,45419.462,46537.897,46266.539,46255.538,43868.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128
Tunisia,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032,27003.788,27667.515,28829.954,30252.75,29937.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38151.468,42676.546,45474.467,44385.368,44895.081,47931.357,46933.933,45419.462,46537.897,46266.539,46255.538,43868.321
Turkey,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,,237390.579,261614.781,284808.556,283979.814,280683.181,296315.602,321122.857,327437.431,325424.248,345908.11,350337.846,372724.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032,27003.788,27667.515,28829.954,30252.75,29937.388
Tuvalu,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,11.001,11.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237390.579,261614.781,284808.556,283979.814,280683.181,296315.602,321122.857,327437.431,325424.248,345908.11,350337.846,372724.881
Tanzania,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,,5504.167,6028.548,5896.536,6142.225,5918.538,7106.646,8093.069,9545.201,11177.016,11562.051,12933.509,11972.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,11.001,11.001
Uganda,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,,2170.864,2537.564,2889.596,3190.29,3380.974,3920.023,4264.721,4088.705,4407.734,4774.434,5342.819,5680.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.167,6028.548,5896.536,6142.225,5918.538,7106.646,8093.069,9545.201,11177.016,11562.051,12933.509,11972.755
Ukraine,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,,333876.683,326429.006,321258.536,311023.939,260100.31,304643.359,286392.7,295791.221,271875.047,228468.768,196283.509,202249.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.864,2537.564,2889.596,3190.29,3380.974,3920.023,4264.721,4088.705,4407.734,4774.434,5342.819,5680.183
Upper middle income,UMC,CO2 emissions (kt),EN.ATM.CO2E.KT,,11436339.59,12267101.98,12527912.27,13677302.51,13537474.47,15001684.64,16231519.39,16702642.81,16846416.59,16932383.09,16838587.45,16718513.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333876.683,326429.006,321258.536,311023.939,260100.31,304643.359,286392.7,295791.221,271875.047,228468.768,196283.509,202249.718
Uruguay,URY,CO2 emissions (kt),EN.ATM.CO2E.KT,,5775.525,6648.271,6002.879,8265.418,8060.066,6387.914,7763.039,8694.457,7587.023,6747.28,6699.609,6765.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11436339.59,12267101.98,12527912.27,13677302.51,13537474.47,15001684.64,16231519.39,16702642.81,16846416.59,16932383.09,16838587.45,16718513.78
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,,5789727.291,5697285.888,5789030.561,5614110.994,5263505.457,5395532.125,5270047.385,5081999.958,5170359.99,5225412.661,5126913.374,5006302.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775.525,6648.271,6002.879,8265.418,8060.066,6387.914,7763.039,8694.457,7587.023,6747.28,6699.609,6765.615
Uzbekistan,UZB,CO2 emissions (kt),EN.ATM.CO2E.KT,,117230.323,120288.601,120200.593,123900.596,107131.405,104168.469,113684.334,115814.861,103354.395,105213.564,102929.023,91810.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789727.291,5697285.888,5789030.561,5614110.994,5263505.457,5395532.125,5270047.385,5081999.958,5170359.99,5225412.661,5126913.374,5006302.077
St. Vincent and the Grenadines,VCT,CO2 emissions (kt),EN.ATM.CO2E.KT,,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,220.02,220.02,220.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117230.323,120288.601,120200.593,123900.596,107131.405,104168.469,113684.334,115814.861,103354.395,105213.564,102929.023,91810.679
"Venezuela, RB",VEN,CO2 emissions (kt),EN.ATM.CO2E.KT,,164380.609,170640.178,162037.396,180475.072,181065.459,190361.304,171362.577,192040.79,183944.054,185113.827,171894.292,164175.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,220.02,220.02,220.02
British Virgin Islands,VGB,CO2 emissions (kt),EN.ATM.CO2E.KT,,179.683,183.35,187.017,190.684,190.684,198.018,201.685,201.685,201.685,212.686,212.686,212.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164380.609,170640.178,162037.396,180475.072,181065.459,190361.304,171362.577,192040.79,183944.054,185113.827,171894.292,164175.257
Vietnam,VNM,CO2 emissions (kt),EN.ATM.CO2E.KT,,98143.588,102742.006,104872.533,117996.726,128631.026,142737.975,152169.499,142631.632,147230.05,167336.211,188329.786,192667.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,CO2 emissions (kt),EN.ATM.CO2E.KT,,58.672,47.671,99.009,95.342,121.011,121.011,132.012,113.677,106.343,154.014,132.012,146.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98143.588,102742.006,104872.533,117996.726,128631.026,142737.975,152169.499,142631.632,147230.05,167336.211,188329.786,192667.847
World,WLD,CO2 emissions (kt),EN.ATM.CO2E.KT,,28043870.88,29021469.96,29513157.39,30680656.02,29915812.4,31927784.12,33090763.41,33683606.85,33848272.8,34103192.88,34040671.31,33819401.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.672,47.671,99.009,95.342,121.011,121.011,132.012,113.677,106.343,154.014,132.012,146.68
Samoa,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,,161.348,165.015,172.349,179.683,187.017,187.017,201.685,198.018,198.018,209.019,234.688,245.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28043870.88,29021469.96,29513157.39,30680656.02,29915812.4,31927784.12,33090763.41,33683606.85,33848272.8,34103192.88,34040671.31,33819401.16
Kosovo,XKX,CO2 emissions (kt),EN.ATM.CO2E.KT,,7455.011,7455.011,7455.011,7455.011,8192.078,8426.766,8368.094,7942.722,8074.734,7260.66,8408.431,8943.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,165.015,172.349,179.683,187.017,187.017,201.685,198.018,198.018,209.019,234.688,245.689
"Yemen, Rep.",YEM,CO2 emissions (kt),EN.ATM.CO2E.KT,,20043.822,21316.271,20971.573,22339.364,24565.233,23432.13,20612.207,18698.033,25492.984,24667.909,13171.864,10608.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7455.011,8192.078,8426.766,8368.094,7942.722,8074.734,7260.66,8408.431,8943.813
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,,416915.898,447894.714,466578.079,496772.157,503112.4,469816.04,477370.06,464674.906,459222.077,484495.041,463952.507,476643.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20043.822,21316.271,20971.573,22339.364,24565.233,23432.13,20612.207,18698.033,25492.984,24667.909,13171.864,10608.631
Zambia,ZMB,CO2 emissions (kt),EN.ATM.CO2E.KT,,2288.208,2291.875,1928.842,2170.864,2508.228,2691.578,2922.599,3678.001,3956.693,4503.076,4532.412,5141.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416915.898,447894.714,466578.079,496772.157,503112.4,469816.04,477370.06,464674.906,459222.077,484495.041,463952.507,476643.994
Zimbabwe,ZWE,CO2 emissions (kt),EN.ATM.CO2E.KT,,10769.979,10447.283,9886.232,7770.373,5603.176,7803.376,9622.208,7873.049,11771.07,12115.768,12317.453,10982.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.208,2291.875,1928.842,2170.864,2508.228,2691.578,2922.599,3678.001,3956.693,4503.076,4532.412,5141.134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10769.979,10447.283,9886.232,7770.373,5603.176,7803.376,9622.208,7873.049,11771.07,12115.768,12317.453,10982.665
